"id","name","url","thumbnail_image_url","recipe_kind_id"
249,"ヘムルチョンゴル（韓国の海鮮鍋）","https://chefgohan.gnavi.co.jp/detail/4946","https://c-chefgohan.gnst.jp/imgdata/recipe/46/49/4946/rc732x546_1702281155_3f74cb5687d0e5fef00375860cdf5669.jpg",7
250,"参鶏湯（サムゲタン）","https://chefgohan.gnavi.co.jp/detail/4947","https://c-chefgohan.gnst.jp/imgdata/recipe/47/49/4947/rc732x546_1703010930_c83858a2c576570a70594f7116d79c7d.jpg",7
251,"ムルギムチ（水キムチ）","https://chefgohan.gnavi.co.jp/detail/4948","https://c-chefgohan.gnst.jp/imgdata/recipe/48/49/4948/rc732x546_1703010950_cefbd9991ea33967c9eed33a1ae05309.jpg",7
252,"ラープガイ（鶏ひき肉のサラダ）","https://chefgohan.gnavi.co.jp/detail/4980","https://c-chefgohan.gnst.jp/imgdata/recipe/80/49/4980/rc732x546_1703221438_0a5283687679b1a6a7eec30efe24aa5b.jpg",7
253,"ガイヤーン（タイ風鶏の照り焼き）","https://chefgohan.gnavi.co.jp/detail/4981","https://c-chefgohan.gnst.jp/imgdata/recipe/81/49/4981/rc732x546_1703221551_1c5121274842735f1903f8d556e3c3e0.jpg",7
254,"ソムタムタイ（青パパイヤと人参のサラダ）","https://chefgohan.gnavi.co.jp/detail/4982","https://c-chefgohan.gnst.jp/imgdata/recipe/82/49/4982/rc732x546_1703221628_324f156a08fdb2e0cbd8f866eb9c32d9.jpg",7
255,"鶏手羽とレンコンのスープ","https://chefgohan.gnavi.co.jp/detail/4819","https://c-chefgohan.gnst.jp/imgdata/recipe/19/48/4819/rc732x546_1701171520_ab622d403c66c3338f60cb401c1a7411.jpg",7
256,"揚げ焼き塩豚の葉っぱ包み","https://chefgohan.gnavi.co.jp/detail/4818","https://c-chefgohan.gnst.jp/imgdata/recipe/18/48/4818/rc732x546_1702141232_2db5e7c4f433381f8f89d7a3002afc99.jpg",7
257,"バターチキンカレー","https://chefgohan.gnavi.co.jp/detail/2379","https://c-chefgohan.gnst.jp/imgdata/recipe/79/23/2379/rc732x546_1404040143_7e78d0275e849b64c636b4abff7e78b6.jpg",8
258,"南インド風チキンカレー","https://chefgohan.gnavi.co.jp/detail/2403","https://c-chefgohan.gnst.jp/imgdata/recipe/03/24/2403/rc732x546_1404180148_8b5f84f21347a2176195fb873b739305.jpg",8
259,"トルコ料理 カルヌ ヤルク（なすのひき肉のせ）","https://chefgohan.gnavi.co.jp/detail/3972","https://c-chefgohan.gnst.jp/imgdata/recipe/72/39/3972/rc732x546_1601221753_d4dff13e3bf179df3d1e4bf5c3368d93.jpg",8
260,"フムス （トルコ料理 ヒヨコ豆のペースト）","https://chefgohan.gnavi.co.jp/detail/3973","https://c-chefgohan.gnst.jp/imgdata/recipe/73/39/3973/rc732x546_1601221800_acd3ae46dd358e063d4ffb95b3838c4c.jpg",8
261,"チャパティ","https://chefgohan.gnavi.co.jp/detail/4309","https://c-chefgohan.gnst.jp/imgdata/recipe/09/43/4309/rc732x546_1606081116_5614bb451ad9ba182bd1e7f862864017.jpg",8
262,"サグカレー（ほうれん草のカレー）","https://chefgohan.gnavi.co.jp/detail/4310","https://c-chefgohan.gnst.jp/imgdata/recipe/10/43/4310/rc732x546_1606081615_81d6b1d46dfb51a4aa43a779899b0304.jpg",8
263,"チキンサグ（チキンとほうれん草のカレー）","https://chefgohan.gnavi.co.jp/detail/4311","https://c-chefgohan.gnst.jp/imgdata/recipe/11/43/4311/rc732x546_1606081117_61817194b6ad7b2257fb7b5f94f4a3f9.jpg",8
264,"キーマカレー（鶏ひき肉のカレー）","https://chefgohan.gnavi.co.jp/detail/4312","https://c-chefgohan.gnst.jp/imgdata/recipe/12/43/4312/rc732x546_1606081834_2b449c8ac637477bd52a9d70b7e975ae.jpg",8
265,"フィッシュカレー","https://chefgohan.gnavi.co.jp/detail/4315","https://c-chefgohan.gnst.jp/imgdata/recipe/15/43/4315/rc732x546_1606161207_9f89b4ee61642a0c18a5d23f1633020f.jpg",8
266,"サンバル（豆と野菜のカレー）","https://chefgohan.gnavi.co.jp/detail/4316","https://c-chefgohan.gnst.jp/imgdata/recipe/16/43/4316/rc732x546_1606161226_87fa4bde224a78171e4f21529678cd46.jpg",8
267,"ゴーヤのトーレン（野菜のスパイス炒め）","https://chefgohan.gnavi.co.jp/detail/4317","https://c-chefgohan.gnst.jp/imgdata/recipe/17/43/4317/rc732x546_1606161417_9b257feefb9e33675b0deaaf6f0751e5.jpg",8
268,"チキンシャクティ（ゴア風チキンカレー）とターメリックライス","https://chefgohan.gnavi.co.jp/detail/4374","https://c-chefgohan.gnst.jp/imgdata/recipe/74/43/4374/rc732x546_1607061838_4c4b882de1a7278d42d6eb15cb957744.jpg",8
269,"ポリヤル（キャベツのポリヤル）","https://chefgohan.gnavi.co.jp/detail/4375","https://c-chefgohan.gnst.jp/imgdata/recipe/75/43/4375/rc732x546_1607081120_1a151c629a98d68c82ba8aeedec3ab27.jpg",8
270,"サモサ（じゃがいもとグリーンピースのサモサ）","https://chefgohan.gnavi.co.jp/detail/4376","https://c-chefgohan.gnst.jp/imgdata/recipe/76/43/4376/rc732x546_1607081330_10ada267734b2e99bdc4519e64082052.jpg",8
271,"ナン（フライパンで焼く家庭バージョン）","https://chefgohan.gnavi.co.jp/detail/4404","https://c-chefgohan.gnst.jp/imgdata/recipe/04/44/4404/rc732x546_1607281319_5d4468fd5ca641060709fb2a61490504.jpg",8
272,"プラウンマサラ（海老カレー）　","https://chefgohan.gnavi.co.jp/detail/4405","https://c-chefgohan.gnst.jp/imgdata/recipe/05/44/4405/rc732x546_1607281848_0df572746e4ef4162d74e2ae25361469.jpg",8
273,"チャナマサラ（ひよこ豆のカレー）","https://chefgohan.gnavi.co.jp/detail/4406","https://c-chefgohan.gnst.jp/imgdata/recipe/06/44/4406/rc732x546_1607281902_63bd9d5268780d02eb0c2d7fd8d80f65.jpg",8
274,"野菜のビリヤニ（インド風炊き込みご飯）","https://chefgohan.gnavi.co.jp/detail/4407","https://c-chefgohan.gnst.jp/imgdata/recipe/07/44/4407/rc732x546_1607282020_7be1099679fd998e9ad143b92caa3654.jpg",8
275,"ケバブジュージェ（鶏肉の串焼き）","https://chefgohan.gnavi.co.jp/detail/4847","https://c-chefgohan.gnst.jp/imgdata/recipe/47/48/4847/rc732x546_1701101315_e97e9d768964a7acc23446241174c5a5.jpg",8
276,"ホレシュテ バーミエ（おくらの煮込み）","https://chefgohan.gnavi.co.jp/detail/4848","https://c-chefgohan.gnst.jp/imgdata/recipe/48/48/4848/rc732x546_1701101329_e63c144bc3f70351b3c39e017426fea1.jpg",8
277,"ククサブジ（ハーブ野菜のオムレツ）","https://chefgohan.gnavi.co.jp/detail/4849","https://c-chefgohan.gnst.jp/imgdata/recipe/49/48/4849/rc732x546_1701101511_431bd83e38a21a87ac4799bca74b8f80.jpg",8
278,"ポークカレー（ホームメイドスタイル）","https://chefgohan.gnavi.co.jp/detail/4965","https://c-chefgohan.gnst.jp/imgdata/recipe/65/49/4965/rc732x546_1703171451_cf673ff7e58480cb19e1b441f12f3211.jpg",8
279,"オニオン バジ（玉ねぎの天ぷら）","https://chefgohan.gnavi.co.jp/detail/4966","https://c-chefgohan.gnst.jp/imgdata/recipe/66/49/4966/rc732x546_1703171656_7f059e75226a68baa4b6c7bf1a02e3c9.jpg",8
280,"ベジタブルライタ（野菜のヨーグルトサラダ風）","https://chefgohan.gnavi.co.jp/detail/4967","https://c-chefgohan.gnst.jp/imgdata/recipe/67/49/4967/rc732x546_1703171806_44bf8bfaf15e7c75c26a6e3d9bed1aaf.jpg",8
281,"真鯛のセビーチェ（ペルー風 魚介マリネ）","https://chefgohan.gnavi.co.jp/detail/5010","https://c-chefgohan.gnst.jp/imgdata/recipe/10/50/5010/rc732x546_1703271801_c7f5926d21441cc3a95a69e4e16f5774.jpg",8
282,"ツナマヨネーズのカウサ（ペルー風 ポテトサラダ）","https://chefgohan.gnavi.co.jp/detail/5011","https://c-chefgohan.gnst.jp/imgdata/recipe/11/50/5011/rc732x546_1703301707_128e8e085df7c4ec1a62ecc67df57e7f.jpg",8
283,"ロモ・サルタード（ペルー風 牛肉と野菜の炒め物）","https://chefgohan.gnavi.co.jp/detail/5012","https://c-chefgohan.gnst.jp/imgdata/recipe/12/50/5012/rc732x546_1703301815_abb236c823d47dc5c073b93a865d5d4b.jpg",8
284,"杏仁豆腐","https://chefgohan.gnavi.co.jp/detail/102","https://c-chefgohan.gnst.jp/imgdata/recipe/02/01/102/rc732x546_1209100838_75856d9e1a1a3bd871efcad816f9c5ca.jpg",9
285,"マドレーヌ","https://chefgohan.gnavi.co.jp/detail/120","https://c-chefgohan.gnst.jp/imgdata/recipe/20/01/120/rc732x546_1305200258_9411254b6f6d2db7a6a6256c669c0376.jpg",9
286,"パンナコッタ","https://chefgohan.gnavi.co.jp/detail/121","https://c-chefgohan.gnst.jp/imgdata/recipe/21/01/121/rc732x546_1209110858_a267c0472b3f18c16be016b23e76b46e.jpg",9
287,"チョコチップクッキー","https://chefgohan.gnavi.co.jp/detail/122","https://c-chefgohan.gnst.jp/imgdata/recipe/22/01/122/rc732x546_1209110902_99d45fdb82faeaf046a3f6927ec4184c.jpg",9
288,"ティラミス","https://chefgohan.gnavi.co.jp/detail/141","https://c-chefgohan.gnst.jp/imgdata/recipe/41/01/141/rc732x546_1209110936_596e9c17ba5790d964a7de839508af3d.jpg",9
289,"グレープフルーツとホワイトチョコレートのブランマンジェ","https://chefgohan.gnavi.co.jp/detail/247","https://c-chefgohan.gnst.jp/imgdata/recipe/47/02/247/rc732x546_1209130732_f03eb1d1a93860876f53bcc6e4b26597.jpg",9
290,"リンゴとバナナのケーキ(ブラウン・ベティ風)","https://chefgohan.gnavi.co.jp/detail/248","https://c-chefgohan.gnst.jp/imgdata/recipe/48/02/248/rc732x546_1209130732_803022d4a7a3863569947be6824595bc.jpg",9
291,"パイナップルとフローズンヨーグルト","https://chefgohan.gnavi.co.jp/detail/249","https://c-chefgohan.gnst.jp/imgdata/recipe/49/02/249/rc732x546_1209130731_2574fe39e8b1616eb2ed9eb987ca5630.jpg",9
292,"チョコレートケーキ(フォンダンショコラ風)","https://chefgohan.gnavi.co.jp/detail/250","https://c-chefgohan.gnst.jp/imgdata/recipe/50/02/250/rc732x546_1209130730_e3b6475dea8a1a0e786a92746bdc0322.jpg",9
293,"生チョコレート","https://chefgohan.gnavi.co.jp/detail/736","https://c-chefgohan.gnst.jp/imgdata/recipe/36/07/736/rc732x546_1302080220_3590abc27fb24ad979603cc01ab04f13.jpg",9
294,"チョコレートムース","https://chefgohan.gnavi.co.jp/detail/2030","https://c-chefgohan.gnst.jp/imgdata/recipe/30/20/2030/rc732x546_1312260305_b3bfe92bfab5306ac7a2bf8ee884b9fd.jpg",9
295,"イチゴのレアチーズケーキ","https://chefgohan.gnavi.co.jp/detail/2069","https://c-chefgohan.gnst.jp/imgdata/recipe/69/20/2069/rc732x546_1401160956_707ad1998db4679fc426d14c483d16c6.jpg",9
296,"アンファン（とろけるプリン）","https://chefgohan.gnavi.co.jp/detail/2846","https://c-chefgohan.gnst.jp/imgdata/recipe/46/28/2846/rc732x546_1511091156_8bb604ecf083848a187a631ef745666d.jpg",9
297,"マンゴープリン","https://chefgohan.gnavi.co.jp/detail/2940","https://c-chefgohan.gnst.jp/imgdata/recipe/40/29/2940/rc732x546_1502130259_fba30e0bec59f554e2bfd52c45c1c3b0.jpg",9
298,"小豆から炊く　白玉おぜんざい","https://chefgohan.gnavi.co.jp/detail/3046","https://c-chefgohan.gnst.jp/imgdata/recipe/46/30/3046/rc732x546_1503120241_cf7951b5a93626b86a41f7af12ebc546.jpg",9
299,"ふわふわロールケーキ","https://chefgohan.gnavi.co.jp/detail/3238","https://c-chefgohan.gnst.jp/imgdata/recipe/38/32/3238/rc732x546_1505070643_39a6b1a9ec02e599c94783915000ab39.jpg",9
300,"アップルパイ","https://chefgohan.gnavi.co.jp/detail/3466","https://c-chefgohan.gnst.jp/imgdata/recipe/66/34/3466/rc732x546_1508311839_f02dc282596caf8a20b7adb77e2f5fda.jpg",9
301,"リンゴのコンポート リンゴのグラニテ添え","https://chefgohan.gnavi.co.jp/detail/3800","https://c-chefgohan.gnst.jp/imgdata/recipe/00/38/3800/rc732x546_1601041527_b20eb0f38b151c5bf361e50d754e18b7.jpg",9
302,"大人のブラウニー・グランマルニエ風味","https://chefgohan.gnavi.co.jp/detail/3855","https://c-chefgohan.gnst.jp/imgdata/recipe/55/38/3855/rc732x546_1512091028_c77254f6a2ab624bb9b0719e32a01605.jpg",9
303,"ボンボンショコラ トリュフ","https://chefgohan.gnavi.co.jp/detail/3873","https://c-chefgohan.gnst.jp/imgdata/recipe/73/38/3873/rc732x546_1512031643_87fd80efb37c3f2607d48f29f4d02bb6.jpg",9
304,"ムースショコラキャラメル","https://chefgohan.gnavi.co.jp/detail/3874","https://c-chefgohan.gnst.jp/imgdata/recipe/74/38/3874/rc732x546_1512031718_7984f6cfef77e697a71fc1e9163a1917.jpg",9
305,"みたらし団子","https://chefgohan.gnavi.co.jp/detail/4055","https://c-chefgohan.gnst.jp/imgdata/recipe/55/40/4055/rc732x546_1603011536_f9ecc7025a77c864b2f172013c858293.jpg",9
306,"安倍川餅","https://chefgohan.gnavi.co.jp/detail/4070","https://c-chefgohan.gnst.jp/imgdata/recipe/70/40/4070/rc732x546_1603161442_4238ff2c6aa6949eef0c458706be561f.jpg",9
307,"わらび餅","https://chefgohan.gnavi.co.jp/detail/4158","https://c-chefgohan.gnst.jp/imgdata/recipe/58/41/4158/rc732x546_1603291736_bdd0f002c29bc0d5057a21cb63379179.jpg",9
308,"ベイクドチーズケーキ","https://chefgohan.gnavi.co.jp/detail/4165","https://c-chefgohan.gnst.jp/imgdata/recipe/65/41/4165/rc732x546_1604041151_a4ac7d4a3b2a6da9d7a5e04d3af69027.jpg",9
309,"型抜きクッキー（プレーン）","https://chefgohan.gnavi.co.jp/detail/4166","https://c-chefgohan.gnst.jp/imgdata/recipe/66/41/4166/rc732x546_1604041358_3d43969554f35663c29f0c070040413d.jpg",9
310,"型抜きクッキー（抹茶味）","https://chefgohan.gnavi.co.jp/detail/4167","https://c-chefgohan.gnst.jp/imgdata/recipe/67/41/4167/rc732x546_1604041411_9c376e37a3d5b71478748e41366b0a31.jpg",9
311,"シフォンケーキ（ミルクティー）","https://chefgohan.gnavi.co.jp/detail/4168","https://c-chefgohan.gnst.jp/imgdata/recipe/68/41/4168/rc732x546_1604041422_f04e9c1cb9095c06de04ed22bcc752b4.jpg",9
312,"柏餅","https://chefgohan.gnavi.co.jp/detail/4202","https://c-chefgohan.gnst.jp/imgdata/recipe/02/42/4202/rc732x546_1604181038_ed4ecbf7c910e964bc84fe33cffa9426.jpg",9
313,"黒糖マーラーカオ","https://chefgohan.gnavi.co.jp/detail/4220","https://c-chefgohan.gnst.jp/imgdata/recipe/20/42/4220/rc732x546_1605101408_f573a3da400ba3ea8ffbc4823b85f04b.jpg",9
314,"ゴマ団子 （芝麻球）","https://chefgohan.gnavi.co.jp/detail/4221","https://c-chefgohan.gnst.jp/imgdata/recipe/21/42/4221/rc732x546_1605101748_468e6f3ae825f2f467e45728b47f6f71.jpg",9
315,"ビスコッティ","https://chefgohan.gnavi.co.jp/detail/4262","https://c-chefgohan.gnst.jp/imgdata/recipe/62/42/4262/rc732x546_1605191703_6a183505378bc89f6105770827f3b81a.jpg",9
316,"クレマカタラナ","https://chefgohan.gnavi.co.jp/detail/4279","https://c-chefgohan.gnst.jp/imgdata/recipe/79/42/4279/rc732x546_1606011659_2f433abe2a7d3a9abea41ce03f3bcdfb.jpg",9
317,"さつまいもの羊羹","https://chefgohan.gnavi.co.jp/detail/4570","https://c-chefgohan.gnst.jp/imgdata/recipe/70/45/4570/rc732x546_1609290956_9af0976acab83a85920d7a176a406a7b.jpg",9
318,"ウィークエンド・シトロン（レモンのパウンドケーキ）","https://chefgohan.gnavi.co.jp/detail/4708","https://c-chefgohan.gnst.jp/imgdata/recipe/08/47/4708/rc732x546_1610111655_74b3c6640a64fc8b0408776e28d6ac89.jpg",9
319,"ケーク オ ショコラ","https://chefgohan.gnavi.co.jp/detail/4820","https://c-chefgohan.gnst.jp/imgdata/recipe/20/48/4820/rc732x546_1611291733_a09b6add720b1d304d9f4c8b92c5ccf1.jpg",9
320,"ブルーベリーたっぷりのパウンドケーキ","https://chefgohan.gnavi.co.jp/detail/687","https://c-chefgohan.gnst.jp/imgdata/recipe/87/06/687/rc732x546_1301240314_420f7bb899fc159da33486d3d4ac11b7.jpg",9
321,"ムース・オ・ミルティーユ（ブルーベリーのムース）","https://chefgohan.gnavi.co.jp/detail/4707","https://c-chefgohan.gnst.jp/imgdata/recipe/07/47/4707/rc732x546_1610111657_fa7e71285bbf80629edd04ae60b5d68c.jpg",9
322,"ルージュベリーのアントルメグラッセ（アイスケーキ）","https://chefgohan.gnavi.co.jp/detail/4825","https://c-chefgohan.gnst.jp/imgdata/recipe/25/48/4825/rc732x546_1612061140_6ac32ea418eea5f5a412eb04271fb5ea.jpg",9
323,"ショコラスリーズ","https://chefgohan.gnavi.co.jp/detail/4822","https://c-chefgohan.gnst.jp/imgdata/recipe/22/48/4822/rc732x546_1611291132_a49192b937af8d7d0764c31f84d7e7df.jpg",9
324,"クレーム アンジュ","https://chefgohan.gnavi.co.jp/detail/4821","https://c-chefgohan.gnst.jp/imgdata/recipe/21/48/4821/rc732x546_1611291814_e6084ef16179e2b845078d251b1f22d9.jpg",9
325,"シュー ア ラ クレーム","https://chefgohan.gnavi.co.jp/detail/4378","https://c-chefgohan.gnst.jp/imgdata/recipe/78/43/4378/rc732x546_1609091149_11b8ef99da6cd24b07d6b7bec49244a4.jpg",9
326,"イチゴのショートケーキ","https://chefgohan.gnavi.co.jp/detail/4377","https://c-chefgohan.gnst.jp/imgdata/recipe/77/43/4377/rc732x546_1610131751_e8606eda8829a9b0dd63a3e3efe63565.jpg",9
327,"さくらんぼのクラフティ","https://chefgohan.gnavi.co.jp/detail/4547","https://c-chefgohan.gnst.jp/imgdata/recipe/47/45/4547/rc732x546_1609081650_a25e5d3921c61dee563cce49ac59b70c.jpg",9
328,"プロフィットロール","https://chefgohan.gnavi.co.jp/detail/4731","https://c-chefgohan.gnst.jp/imgdata/recipe/31/47/4731/rc732x546_1610261819_956a8d4d503f86bc6b904c6ab4d8cf91.jpg",9
329,"ブリオッシュのフレンチトースト","https://chefgohan.gnavi.co.jp/detail/3352","https://c-chefgohan.gnst.jp/imgdata/recipe/52/33/3352/rc732x546_1507270625_eba1b8e4bfbf86906662b65f87a3685a.jpg",9
330,"ブリュッセル風ワッフル","https://chefgohan.gnavi.co.jp/detail/4815","https://c-chefgohan.gnst.jp/imgdata/recipe/15/48/4815/rc732x546_1612081912_ff230bd35ad09335798fec24a089527f.jpg",9
331,"カスタードプリン","https://chefgohan.gnavi.co.jp/detail/4890","https://c-chefgohan.gnst.jp/imgdata/recipe/90/48/4890/rc732x546_1701311605_a266b16973e6bea46d3fabf8bc20dc93.jpg",9
332,"タピオカココナッツミルク","https://chefgohan.gnavi.co.jp/detail/4904","https://c-chefgohan.gnst.jp/imgdata/recipe/04/49/4904/rc732x546_1701311016_da1a82069cf97be23d7a385996258ab9.jpg",9
333,"リコッタチーズたっぷりのカンノーロ","https://chefgohan.gnavi.co.jp/detail/4964","https://c-chefgohan.gnst.jp/imgdata/recipe/64/49/4964/rc732x546_1703071624_bad7f046db5532ec1998fe610f2e7247.jpg",9
